tradeday,account,ticker,quantity
2017-07-18,XLIN01,JD,10
2017-07-18,XLIN01,KO,14
2017-07-18,XLIN01,KR,45
2017-07-18,XLIN01,TWTR,9
2017-07-19,XLIN01,EBAY,10
2017-07-19,XLIN01,INTU,2
2017-07-19,XLIN01,JD,10
2017-07-19,XLIN01,KO,14
2017-07-19,XLIN01,KR,45
2017-07-19,XLIN01,TWTR,9
2017-07-20,XLIN01,EBAY,10
2017-07-20,XLIN01,INTU,2
2017-07-20,XLIN01,JD,10
2017-07-20,XLIN01,KO,14
2017-07-20,XLIN01,KR,45
2017-07-20,XLIN01,TWTR,9
2017-07-21,XLIN01,EBAY,10
2017-07-21,XLIN01,INTU,2
2017-07-21,XLIN01,JD,10
2017-07-21,XLIN01,KO,14
2017-07-21,XLIN01,KR,45
2017-07-21,XLIN01,TWTR,9
2017-07-24,XLIN01,EBAY,10
2017-07-24,XLIN01,INTU,2
2017-07-24,XLIN01,JD,10
2017-07-24,XLIN01,KO,14
2017-07-24,XLIN01,KR,45
2017-07-24,XLIN01,TWTR,9
2017-07-25,XLIN01,EBAY,10
2017-07-25,XLIN01,INTU,2
2017-07-25,XLIN01,JD,10
2017-07-25,XLIN01,KO,14
2017-07-25,XLIN01,KR,45
2017-07-25,XLIN01,TWTR,9
2017-07-26,XLIN01,EBAY,10
2017-07-26,XLIN01,INTU,2
2017-07-26,XLIN01,JD,10
2017-07-26,XLIN01,KO,14
2017-07-26,XLIN01,KR,45
2017-07-26,XLIN01,TWTR,9
2017-07-27,XLIN01,EBAY,10
2017-07-27,XLIN01,INTU,2
2017-07-27,XLIN01,JD,10
2017-07-27,XLIN01,KO,14
2017-07-27,XLIN01,KR,45
2017-07-27,XLIN01,TWTR,9
2017-07-28,XLIN01,EBAY,10
2017-07-28,XLIN01,INTU,2
2017-07-28,XLIN01,JD,10
2017-07-28,XLIN01,KO,14
2017-07-28,XLIN01,KR,45
2017-07-28,XLIN01,TWTR,9
2017-07-31,XLIN01,EBAY,10
2017-07-31,XLIN01,INTU,2
2017-07-31,XLIN01,JD,10
2017-07-31,XLIN01,KO,14
2017-07-31,XLIN01,KR,45
2017-07-31,XLIN01,TWTR,29
2017-08-01,XLIN01,EBAY,10
2017-08-01,XLIN01,INTU,2
2017-08-01,XLIN01,JD,10
2017-08-01,XLIN01,KO,14
2017-08-01,XLIN01,KR,45
2017-08-01,XLIN01,TWTR,29
2017-08-02,XLIN01,EBAY,10
2017-08-02,XLIN01,INTU,2
2017-08-02,XLIN01,JD,10
2017-08-02,XLIN01,KO,14
2017-08-02,XLIN01,KR,45
2017-08-02,XLIN01,TWTR,29
2017-08-03,XLIN01,CMG,1
2017-08-03,XLIN01,EBAY,10
2017-08-03,XLIN01,INTU,2
2017-08-03,XLIN01,JD,10
2017-08-03,XLIN01,KO,14
2017-08-03,XLIN01,KR,45
2017-08-03,XLIN01,TWTR,29
2017-08-04,XLIN01,CMG,1
2017-08-04,XLIN01,EBAY,10
2017-08-04,XLIN01,INTU,2
2017-08-04,XLIN01,JD,10
2017-08-04,XLIN01,KO,14
2017-08-04,XLIN01,KR,45
2017-08-04,XLIN01,TWTR,29
2017-08-07,XLIN01,CMG,1
2017-08-07,XLIN01,EBAY,10
2017-08-07,XLIN01,INTU,2
2017-08-07,XLIN01,JD,10
2017-08-07,XLIN01,KO,14
2017-08-07,XLIN01,KR,45
2017-08-07,XLIN01,TWTR,29
2017-08-08,XLIN01,CMG,1
2017-08-08,XLIN01,EBAY,10
2017-08-08,XLIN01,INTU,2
2017-08-08,XLIN01,JD,10
2017-08-08,XLIN01,KO,14
2017-08-08,XLIN01,KR,45
2017-08-08,XLIN01,TWTR,29
2017-08-09,XLIN01,CMG,1
2017-08-09,XLIN01,EBAY,10
2017-08-09,XLIN01,INTU,2
2017-08-09,XLIN01,JD,10
2017-08-09,XLIN01,KO,14
2017-08-09,XLIN01,KR,45
2017-08-09,XLIN01,TWTR,29
2017-08-10,XLIN01,CMG,1
2017-08-10,XLIN01,EBAY,10
2017-08-10,XLIN01,INTU,2
2017-08-10,XLIN01,JD,10
2017-08-10,XLIN01,KO,14
2017-08-10,XLIN01,KR,45
2017-08-10,XLIN01,TWTR,29
2017-08-11,XLIN01,CMG,1
2017-08-11,XLIN01,EBAY,10
2017-08-11,XLIN01,INTU,2
2017-08-11,XLIN01,JD,10
2017-08-11,XLIN01,KO,14
2017-08-11,XLIN01,KR,45
2017-08-11,XLIN01,TWTR,29
2017-08-14,XLIN01,CMG,1
2017-08-14,XLIN01,EBAY,10
2017-08-14,XLIN01,INTU,2
2017-08-14,XLIN01,JD,10
2017-08-14,XLIN01,KO,14
2017-08-14,XLIN01,KR,45
2017-08-14,XLIN01,TWTR,29
2017-08-15,XLIN01,CMG,1
2017-08-15,XLIN01,EBAY,10
2017-08-15,XLIN01,INTU,2
2017-08-15,XLIN01,JD,10
2017-08-15,XLIN01,KO,14
2017-08-15,XLIN01,KR,45
2017-08-15,XLIN01,TWTR,29
2017-08-16,XLIN01,CMG,1
2017-08-16,XLIN01,EBAY,10
2017-08-16,XLIN01,INTU,2
2017-08-16,XLIN01,JD,10
2017-08-16,XLIN01,KO,14
2017-08-16,XLIN01,KR,45
2017-08-16,XLIN01,TWTR,29
2017-08-17,XLIN01,CMG,1
2017-08-17,XLIN01,EBAY,10
2017-08-17,XLIN01,INTU,2
2017-08-17,XLIN01,JD,10
2017-08-17,XLIN01,KO,14
2017-08-17,XLIN01,KR,45
2017-08-17,XLIN01,TWTR,29
2017-08-18,XLIN01,CMG,1
2017-08-18,XLIN01,EBAY,10
2017-08-18,XLIN01,INTU,2
2017-08-18,XLIN01,JD,10
2017-08-18,XLIN01,KO,14
2017-08-18,XLIN01,KR,45
2017-08-18,XLIN01,TWTR,29
2017-08-21,XLIN01,CMG,1
2017-08-21,XLIN01,EBAY,10
2017-08-21,XLIN01,INTU,2
2017-08-21,XLIN01,JD,10
2017-08-21,XLIN01,KO,14
2017-08-21,XLIN01,KR,45
2017-08-21,XLIN01,TWTR,29
2017-08-22,XLIN01,CMG,1
2017-08-22,XLIN01,EBAY,10
2017-08-22,XLIN01,INTU,2
2017-08-22,XLIN01,JD,10
2017-08-22,XLIN01,KO,14
2017-08-22,XLIN01,KR,45
2017-08-22,XLIN01,TWTR,29
2017-08-23,XLIN01,CMG,1
2017-08-23,XLIN01,EBAY,10
2017-08-23,XLIN01,INTU,2
2017-08-23,XLIN01,JD,10
2017-08-23,XLIN01,KO,14
2017-08-23,XLIN01,KR,45
2017-08-23,XLIN01,TWTR,29
2017-08-24,XLIN01,CMG,1
2017-08-24,XLIN01,EBAY,10
2017-08-24,XLIN01,INTU,2
2017-08-24,XLIN01,JD,10
2017-08-24,XLIN01,KO,14
2017-08-24,XLIN01,KR,45
2017-08-24,XLIN01,TWTR,29
2017-08-25,XLIN01,CMG,1
2017-08-25,XLIN01,EBAY,10
2017-08-25,XLIN01,INTU,2
2017-08-25,XLIN01,JD,10
2017-08-25,XLIN01,KO,14
2017-08-25,XLIN01,KR,45
2017-08-25,XLIN01,TWTR,29
2017-08-28,XLIN01,CMG,1
2017-08-28,XLIN01,EBAY,10
2017-08-28,XLIN01,INTU,2
2017-08-28,XLIN01,JD,10
2017-08-28,XLIN01,KO,14
2017-08-28,XLIN01,KR,45
2017-08-28,XLIN01,TWTR,29
2017-08-29,XLIN01,CMG,1
2017-08-29,XLIN01,EBAY,10
2017-08-29,XLIN01,INTU,2
2017-08-29,XLIN01,JD,10
2017-08-29,XLIN01,KO,14
2017-08-29,XLIN01,KR,45
2017-08-29,XLIN01,TWTR,29
2017-08-30,XLIN01,CMG,1
2017-08-30,XLIN01,EBAY,10
2017-08-30,XLIN01,INTU,2
2017-08-30,XLIN01,JD,10
2017-08-30,XLIN01,KO,14
2017-08-30,XLIN01,KR,45
2017-08-30,XLIN01,TWTR,29
2017-08-31,XLIN01,CMG,1
2017-08-31,XLIN01,EBAY,10
2017-08-31,XLIN01,INTU,2
2017-08-31,XLIN01,JD,10
2017-08-31,XLIN01,KO,14
2017-08-31,XLIN01,KR,45
2017-08-31,XLIN01,TWTR,29
2017-09-01,XLIN01,CMG,1
2017-09-01,XLIN01,EBAY,10
2017-09-01,XLIN01,INTU,2
2017-09-01,XLIN01,JD,10
2017-09-01,XLIN01,KO,14
2017-09-01,XLIN01,KR,45
2017-09-01,XLIN01,TWTR,29
2017-09-04,XLIN01,CMG,1
2017-09-04,XLIN01,EBAY,10
2017-09-04,XLIN01,INTU,2
2017-09-04,XLIN01,JD,10
2017-09-04,XLIN01,KO,14
2017-09-04,XLIN01,KR,45
2017-09-04,XLIN01,TWTR,29
2017-09-05,XLIN01,CMG,1
2017-09-05,XLIN01,EBAY,10
2017-09-05,XLIN01,INTU,2
2017-09-05,XLIN01,JD,10
2017-09-05,XLIN01,KO,14
2017-09-05,XLIN01,KR,45
2017-09-05,XLIN01,TWTR,29
2017-09-06,XLIN01,CMG,1
2017-09-06,XLIN01,EBAY,10
2017-09-06,XLIN01,INTU,2
2017-09-06,XLIN01,JD,10
2017-09-06,XLIN01,KO,14
2017-09-06,XLIN01,KR,45
2017-09-06,XLIN01,TWTR,29
2017-09-07,XLIN01,CMG,1
2017-09-07,XLIN01,EBAY,10
2017-09-07,XLIN01,INTU,2
2017-09-07,XLIN01,JD,10
2017-09-07,XLIN01,KO,14
2017-09-07,XLIN01,KR,45
2017-09-07,XLIN01,TWTR,29
2017-09-08,XLIN01,CMG,1
2017-09-08,XLIN01,EBAY,10
2017-09-08,XLIN01,INTU,2
2017-09-08,XLIN01,JD,10
2017-09-08,XLIN01,KO,14
2017-09-08,XLIN01,KR,45
2017-09-08,XLIN01,TWTR,29
